state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear,r20001,r20002,r20003,r20004,r20011,r20012,r20013,r20014,r20021,r20022,r20023,r20024,r20031,r20032,r20033,r20034,r20041,r20042,r20043,r20044,r20051,r20052,r20053,r20054,r20061,r20062,r20063,r20064,r20071,r20072,r20073,r20074,r20081,r20082,r20083,r20084,r20091,r20092,r20093,r20094,r20101,r20102,r20103,r20104,trend_1,trend_2,trend_3,trend_4,trend_5,trend_6,trend_7,trend_8,trend_9,trend_10,trend_11,trend_12,trend_13,trend_14,trend_15,trend_16,trend_17,trend_18,trend_19,trend_20,trend_21,trend_22,trend_23,trend_24,trend_25,trend_26,trend_27,trend_28,trend_29,trend_30,trend_31,trend_32,trend_33,trend_34,trend_35,trend_36,trend_37,trend_38,trend_39,trend_40,trend_41,trend_42,trend_43,trend_44,trend_45,trend_46,trend_47,trend_48,trend_49,trend_50,trend_51,l_murder,l_homicide,l_homicide_c,l_robbery,l_assault,l_burglary,l_larceny,l_motor,l_robbery_gun,l_jhcitizen,l_jhpolice,l_hc_felonywsus,l_robbery_gun_r,l_pop,l_police,l_income,l_prisoner,l_lagprisoner,l_exp_subsidy,l_exp_pubwelfare,treatment_date,post,time_til,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lag0,lag1,lag2,lag3,lag4,lag5,_Iyear_2001,_Iyear_2002,_Iyear_2003,_Iyear_2004,_Iyear_2005,_Iyear_2006,_Iyear_2007,_Iyear_2008,_Iyear_2009,_Iyear_2010,popwt
Minnesota,2002,24,0.0,0.0,0.0,0,0,0,112,0.08966218,0,3,2.2939994,80.638176,145.54607,574.1962,2501.893,283.51373,2.2120707,0.40964276,0.020482138,0.08192855,4882303,257.7267326505545,4.5,66200,1.9581742,2.5267174,2.661449,4.8303227,146.01715,136.59013,7.601105461910087,167.41006,1673.6051,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79392904,0.83029675,4.7184987,4.389972,4.9804926,6.352971,7.824803,5.6472607,-2.4117062,-3.8882022,-2.5019078,-0.8924698,-2.4117062,15.401128,5.5519,11.100436,4.983724,4.9169846,5.120446,7.422735,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,5031185.0
Minnesota,2003,24,0.0,0.0,0.0,0,0,0,127,0.07936508,0,2,2.5815191,79.39696,146.1709,563.0151,2362.3135,279.47485,2.5205383,0.6301346,0.020326922,0.060980767,4919584,251.1187937841899,4.9,62621,1.9515674,2.5014718,2.6294296,4.7012105,159.87125,146.01715,8.132029049610699,183.96732,1900.8103,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244725,0.948378,4.8441873,4.37446,4.9847765,6.3333063,7.767397,5.632912,-2.533697,-3.8958092,-2.7971969,-0.46182185,-2.533697,15.408734,5.525926,11.044856,5.074369,4.983724,5.214758,7.5500355,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,5031185.0
Minnesota,2004,24,0.0,0.0,0.0,0,0,0,113,0.25970516,0,5,2.278801,82.07717,150.1387,565.62665,2287.9363,272.60913,2.278801,0.42349398,0.02016638,0.120998286,4958748,253.5317382532849,4.6,64760,1.9470439,2.4827638,2.623646,4.6053157,176.61716,159.87125,8.243895434896066,176.21036,1742.7163,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236494,0.8236494,4.727388,4.40766,5.0115595,6.337934,7.7354054,5.608039,-1.3482083,-3.9037385,-2.111979,-0.859216,-1.3482083,15.416664,5.535489,11.078444,5.1739845,5.074369,5.1716785,7.4632,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5031185.0
Minnesota,2005,24,0.0,0.0,0.0,0,0,0,115,0.2514818,1,2,2.3046794,94.672226,163.25146,595.5292,2290.7312,286.2011,2.3046794,0.56113935,0.04008138,0.060122073,4989848,256.42063646026895,4.1,60550,1.9369929,2.4429002,2.624088,4.523645,185.99765,176.61716,9.131741087103254,190.10036,1825.3,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83494157,0.83494157,4.744932,4.5504208,5.0952916,6.3894506,7.736626,5.656695,-1.3803847,-3.2168434,-2.8113782,-0.577786,-1.3803847,15.422916,5.546819,11.011225,5.225734,5.1739845,5.247552,7.5094995,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,5031185.0
Minnesota,2006,24,0.0,0.0,0.0,0,0,0,127,0.30409357,0,4,2.4578578,105.90077,171.1211,585.6475,2245.3403,257.7848,2.3997982,0.38706425,0.01935321,0.09676606,5167101,255.05597819744574,4.0,60786,1.8674881,2.318418,2.5603137,4.270712,176.26906,185.99765,9.425865683678333,151.72122,1652.2194,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753846,0.8992902,4.8441873,4.662503,5.1423717,6.3727183,7.7166123,5.552125,-1.1904198,-3.944897,-2.335459,-0.94916457,-1.1904198,15.457823,5.541483,11.015115,5.1720114,5.225734,5.0220447,7.409875,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,5031185.0
Minnesota,2007,24,0.0,0.0,0.0,0,0,0,116,0.3204026,1,2,2.2500923,92.50595,160.9592,577.1875,2248.0168,244.73633,2.2112978,0.38794696,0.038794696,0.058192044,5155344,262.13575660518484,4.6,61051,1.8737257,2.3181577,2.5981002,4.2475924,183.65408,176.26906,9.336525360868256,160.07147,1716.6449,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935796,0.8109712,4.75359,4.527273,5.081151,6.358167,7.7178035,5.500181,-1.1381769,-3.2494717,-2.8440065,-0.94688666,-1.1381769,15.455544,5.5688624,11.0194645,5.213054,5.1720114,5.0756207,7.448127,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,5031185.0
Minnesota,2008,24,0.0,0.0,0.0,0,0,0,109,0.31658292,3,1,2.1034503,80.645134,148.16782,511.06125,2172.5168,195.73668,2.0841527,0.28946564,0.07719084,0.03859542,5181962,264.3207341157654,5.5,55620,1.8653746,2.2926066,2.6102083,4.191289,191.24031,183.65408,9.450358763726943,159.06305,1767.9058,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73436236,0.743579,4.691348,4.3900585,4.9983454,6.2364893,7.6836414,5.27677,-1.1501701,-2.5614746,-3.2546217,-1.2397187,-1.1501701,15.460694,5.577163,10.926298,5.253531,5.213054,5.0693007,7.477551,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,5031185.0
Minnesota,2009,24,0.0,0.0,0.0,0,0,0,74,0.31389886,2,4,1.4262089,69.74932,142.46669,493.0057,2026.7584,164.70784,1.4262089,0.17345783,0.057819277,0.09636546,5188581,264.21482096935557,8.0,57016,1.8512962,2.284054,2.6210828,4.122495,192.4611,191.24031,10.756659672461508,168.86139,1944.37,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35501978,0.35501978,4.304065,4.244908,4.9591084,6.2005205,7.614193,5.104173,-1.1586845,-2.850433,-2.3396075,-1.7518208,-1.1586845,15.461971,5.5767627,10.951087,5.259894,5.253531,5.1290784,7.5726933,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,5031185.0
Minnesota,2010,24,0.0,0.0,0.0,0,0,0,96,0.3211334,2,9,1.8183192,64.17152,136.999,462.44025,1959.0306,162.64487,1.8183192,0.17046742,0.056822475,0.18940826,5279601,255.87160847950443,7.1,52554,1.7532954,2.1949008,2.5291684,4.1815658,185.54433,192.4611,10.71281712,199.35237,2031.7896,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59791255,0.59791255,4.564348,4.1615596,4.9199734,6.1365175,7.580205,5.091569,-1.1358987,-2.8678234,-1.6638505,-1.769211,-1.1358987,15.479362,5.544676,10.8695965,5.223294,5.259894,5.295074,7.616672,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,5031185.0
Mississippi,2000,25,0.0,0.0,1.0,0,0,0,255,0.48131704,0,0,9.275277,98.31794,228.79018,979.1055,2537.352,253.45149,6.2198915,1.1275827,0.036373638,0.036373638,2749244,277.0943575761191,5.6,43426,1.8166813,11.687977,3.1869125,24.540274,736.2388,659.06506,17.814897477270115,72.12823,1166.555,0,0,1,0,2006.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8277525,2.2273524,5.5412636,4.5882063,5.4328055,6.8866396,7.8388762,5.5351725,-0.73122907,-3.313911,-3.313911,0.12007611,-0.73122907,14.826837,5.624358,10.678814,6.6015544,6.4908223,4.2784452,7.0618105,2006.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2847116.8
Mississippi,2001,25,0.0,0.0,1.0,0,0,0,282,0.43260473,3,0,10.207864,119.23654,191.23456,1079.4635,2545.2693,342.9046,6.7690444,1.1221411,0.1447924,0.0361981,2762576,298.81530861051425,5.6,37144,1.858338,11.833448,3.1592252,24.111698,776.8112,736.2388,19.194186874858826,76.558846,1273.0219,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91236,2.3231585,5.641907,4.7811093,5.253501,6.9842196,7.841992,5.8374524,-0.83793086,-1.9324543,-3.3187487,0.11523858,-0.83793086,14.831675,5.699826,10.522557,6.655197,6.6015544,4.33806,7.149149,2006.0,0.0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,2847116.8
Mississippi,2002,25,0.0,0.0,1.0,0,0,0,264,0.44696066,1,0,9.512735,120.92705,184.16512,1066.3271,2539.1797,343.1431,6.6661215,1.1890919,0.07206618,0.03603309,2775227,301.9933144207663,6.7,37428,1.8989798,11.942194,3.12969,23.713663,717.8872,776.8112,19.15378453726488,74.28581,1490.5897,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8970382,2.2526314,5.575949,4.7951875,5.2158327,6.9719753,7.8395963,5.8381476,-0.8052847,-2.6301703,-3.3233175,0.17318992,-0.8052847,14.836243,5.710405,10.530174,6.5763125,6.655197,4.30792,7.306927,2006.0,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,2847116.8
Mississippi,2003,25,0.0,0.0,1.0,0,0,0,267,0.42141908,2,0,9.585377,108.27527,178.56802,1061.3561,2452.241,322.95898,6.7133536,1.1847095,0.10770086,0.035900287,2785493,279.37603864019763,6.4,38799,1.9437493,12.026632,3.091984,23.292395,739.151,717.8872,18.60489328100986,69.83155,1579.5221,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9040986,2.2602386,5.587249,4.6846766,5.1849694,6.967303,7.8047576,5.7775254,-0.8641275,-2.2283976,-3.32701,0.16949764,-0.8641275,14.839935,5.632559,10.56615,6.605502,6.5763125,4.246086,7.3648777,2006.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,2847116.8
Mississippi,2004,25,0.0,1.0,1.0,0,0,0,227,0.44586498,0,0,8.092611,89.23262,166.7363,986.1221,2332.9536,280.88846,6.3457475,0.60605454,0.03565027,0.03565027,2805028,315.7544238417584,6.4,40117,1.9748822,12.08979,3.0648534,22.905653,748.04956,739.151,19.57998280231071,64.874596,1638.5667,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477849,2.0909514,5.42495,4.4912467,5.1164136,6.89378,7.7548904,5.6379576,-0.80773914,-3.3339987,-3.3339987,-0.5007853,-0.80773914,14.846924,5.754965,10.599555,6.6174693,6.605502,4.1724563,7.401577,2006.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2847116.8
Mississippi,2005,25,0.0,1.0,1.0,0,0,0,214,0.42079002,1,0,7.577485,85.15819,154.55945,951.293,2155.4404,265.2828,5.771636,0.49572334,0.07081762,0.03540881,2824156,301.0456929433077,7.8,36716,2.0078566,12.076882,3.0348537,22.574427,726.41174,748.04956,20.94604547340869,61.23241,1692.3759,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7529556,2.0251813,5.365976,4.4445105,5.040579,6.857822,7.6757503,5.5807962,-0.8656213,-2.6476474,-3.3407946,-0.7017373,-0.8656213,14.85372,5.707262,10.510968,6.588117,6.6174693,4.1146765,7.4338884,2006.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,2847116.8
Mississippi,2006,25,0.5,0.0,1.0,1,1,1,232,0.4496005,0,1,7.9710293,111.80056,153.99205,932.8853,1994.7501,285.3766,6.287493,0.7215156,0.034357887,0.06871577,2910540,316.09254640032435,6.8,37560,1.9865042,11.729954,2.9556372,21.769775,723.8519,726.41174,20.21233173225587,60.42008,1438.0773,0,0,1,0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8385625,2.0758135,5.4467373,4.716717,5.036901,6.838282,7.598274,5.6538095,-0.7993959,-3.3709238,-2.6777766,-0.3264013,-0.7993959,14.883849,5.756035,10.533695,6.5845866,6.588117,4.1013217,7.2710624,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2847116.8
