stfips,year,_nfd,post,asmrs,pcinc,asmrh,cases,weight,copop
11,1990.0,1977.0,1.0,13.218512,43796.02230546131,14.345059,0.05914978993026551,406369.88,323226.0
11,1991.0,1977.0,1.0,17.717154,44490.76691169094,15.87996,0.06777911420746249,406369.88,320090.0
11,1992.0,1977.0,1.0,10.99703,46096.40938362873,11.724996,0.07168006279863195,406369.88,317629.0
11,1993.0,1977.0,1.0,16.685886,47049.61442218266,19.134295,0.08099397292341634,406369.88,316682.0
11,1994.0,1977.0,1.0,7.4772353,47616.77080600142,12.253893,0.08694879108547313,406369.88,313077.0
11,1995.0,1977.0,1.0,13.035442,47476.434596834806,11.009219,0.08587630071320004,406369.88,307908.0
11,1996.0,1977.0,1.0,23.572178,48822.390730751096,13.37422,0.08384620192165364,406369.88,304009.0
12,1964.0,1971.0,0.0,74.291626,15764.43613113228,5.183458,0.009449196444825973,2907919.2,2907919.224713087
12,1965.0,1971.0,0.0,80.65296,16496.686033826656,5.092649,0.00932276950974226,2907919.2,3006206.110467434
12,1966.0,1971.0,0.0,80.02652,17161.33686385317,5.3735723,0.010272130396627778,2907919.2,3104492.327167988
12,1967.0,1971.0,0.0,78.268135,18073.231823298465,5.2628994,0.01133391344731547,2907919.2,3202777.2374243736
12,1968.0,1971.0,0.0,82.29701,19425.57369000535,5.8290367,0.012023900580290764,2907919.2,3301064.109905243
12,1969.0,1971.0,0.0,89.03296,20960.630416887674,5.948927,0.013867839125417628,2907919.2,3399352.0
12,1970.0,1971.0,0.0,95.349655,21954.282773105322,5.72801,0.01696625048679438,2907919.2,3552150.0
12,1971.0,1971.0,1.0,76.85011,22574.743563510867,5.7359953,0.021435810137557448,2907919.2,3704949.0
12,1972.0,1971.0,1.0,81.55613,24009.915149670785,5.9035773,0.02306049949255703,2907919.2,3889107.0
12,1973.0,1971.0,1.0,86.80734,24926.814365027127,8.135183,0.021940133991841707,2907919.2,4101593.0
12,1974.0,1971.0,1.0,92.60527,24315.719846046457,6.4777303,0.018979530087571358,2907919.2,4305327.0
12,1975.0,1971.0,1.0,91.77881,23890.22950435319,6.5914855,0.018162929963802633,2907919.2,4424355.0
12,1976.0,1971.0,1.0,86.437004,24188.375886219073,5.4079823,0.01785697913330133,2907919.2,4508172.0
12,1977.0,1971.0,1.0,89.12433,24896.36305189043,4.321981,0.01794557322481545,2907919.2,4611713.0
12,1978.0,1971.0,1.0,84.84508,26222.958125934485,5.9302297,0.01729782050800777,2907919.2,4741686.0
12,1979.0,1971.0,1.0,79.32959,26507.44111824594,5.7284355,0.017155598932795245,2907919.2,4920143.0
12,1980.0,1971.0,1.0,73.808105,26992.964518358163,5.9186187,0.018919439810978014,2907919.2,5118558.0
12,1981.0,1971.0,1.0,60.676353,27522.737638738654,5.6089864,0.019253615388056464,2907919.2,5297979.0
12,1982.0,1971.0,1.0,81.94379,27325.466597251274,5.2489805,0.01774412352634539,2907919.2,5442337.0
12,1983.0,1971.0,1.0,68.95493,28374.8206289775,5.1546326,0.018711397631512052,2907919.2,5580832.0
12,1984.0,1971.0,1.0,64.032646,29527.880621079054,5.793852,0.017698783737131116,2907919.2,5729518.0
12,1985.0,1971.0,1.0,54.062904,30521.975760553414,5.5217934,0.016405319757317734,2907919.2,5885281.0
12,1986.0,1971.0,1.0,63.119232,31555.282037264333,5.4107337,0.016259259559675103,2907919.2,6041009.0
12,1987.0,1971.0,1.0,60.547318,32120.588149154286,5.6371946,0.017059387791163883,2907919.2,6206270.0
12,1988.0,1971.0,1.0,58.647785,33135.15537460729,5.9217353,0.017575148831858702,2907919.2,6362829.0
12,1989.0,1971.0,1.0,57.799053,34516.57188199104,5.0552483,0.01868070376646019,2907919.2,6525517.0
12,1990.0,1971.0,1.0,51.972424,33967.63356985635,5.6680408,0.020921874435846498,2907919.2,6720984.0
12,1991.0,1971.0,1.0,53.248978,33213.570525511255,4.7261434,0.025804755419446178,2907919.2,6889557.0
12,1992.0,1971.0,1.0,52.029747,33629.600835802594,4.6357603,0.03363053276690478,2907919.2,7025305.0
12,1993.0,1971.0,1.0,57.44404,34162.00931462021,4.307788,0.03532892497511816,2907919.2,7166538.0
12,1994.0,1971.0,1.0,46.623146,34463.0936913376,4.5352163,0.033227711487532355,2907919.2,7323769.0
12,1995.0,1971.0,1.0,47.72909,35404.98822022034,4.1223493,0.030009364561444735,2907919.2,7472498.0
12,1996.0,1971.0,1.0,47.24295,35901.77355326741,4.096106,0.026605130870878645,2907919.2,7625697.0
13,1964.0,1973.0,0.0,47.76581,13923.852641835803,5.4835916,0.00759865622705425,2150928.5,2150928.5560879707
13,1965.0,1973.0,0.0,47.43012,14869.267296000211,6.08311,0.008501499493167166,2150928.5,2184369.55522871
13,1966.0,1973.0,0.0,59.524456,15748.195496782915,6.6946163,0.009512367838873765,2150928.5,2217805.6705417633
13,1967.0,1973.0,0.0,49.79271,16536.106458924907,6.036422,0.010853296100203108,2150928.5,2251236.2242541313
13,1968.0,1973.0,0.0,57.85325,17286.44801580833,7.0839252,0.013254992295208408,2150928.5,2284673.778669834
13,1969.0,1973.0,0.0,52.97851,18166.986088429436,4.878203,0.018944859745487493,2150928.5,2318131.0
13,1970.0,1973.0,0.0,60.33442,18645.30794167815,7.401787,0.026532774742682348,2150928.5,2370967.0
13,1971.0,1973.0,0.0,47.631474,19292.707592919793,7.28148,0.03435944215260475,2150928.5,2423817.0
13,1972.0,1973.0,0.0,67.377106,20588.342698368284,7.5848455,0.038745916971063915,2150928.5,2476205.0
13,1973.0,1973.0,1.0,69.87316,21431.149586530362,8.450812,0.04067411909530419,2150928.5,2530987.0
13,1974.0,1973.0,1.0,64.98689,21006.430167517163,9.746268,0.0417660804551845,2150928.5,2576772.0
13,1975.0,1973.0,1.0,80.54225,20702.2800477658,6.9956384,0.04350991380476951,2150928.5,2610972.0
13,1976.0,1973.0,1.0,59.316933,21462.046504626116,6.781238,0.035588352579483534,2150928.5,2643126.0
13,1977.0,1973.0,1.0,69.06436,21933.906221086454,5.9827695,0.03163922686601429,2150928.5,2689038.0
13,1978.0,1973.0,1.0,61.461483,22977.782295794826,5.892613,0.029135809299301898,2150928.5,2729359.0
13,1979.0,1973.0,1.0,58.93541,23023.03326662598,6.1917496,0.02872715109124266,2150928.5,2784761.0
13,1980.0,1973.0,1.0,53.15435,22677.59129723517,5.679225,0.030522856580572404,2150928.5,2833677.0
13,1981.0,1973.0,1.0,58.08383,23087.02488312467,6.1152825,0.031224359410927226,2150928.5,2877924.0
13,1982.0,1973.0,1.0,53.2079,23242.639773732208,6.263053,0.029677158733678,2150928.5,2918173.0
13,1983.0,1973.0,1.0,45.642605,24128.457510911216,5.4316897,0.030203178888657062,2150928.5,2957197.0
13,1984.0,1973.0,1.0,42.470886,25771.92915605902,5.178538,0.029397554925400332,2150928.5,3011251.0
13,1985.0,1973.0,1.0,45.83645,26738.259757179025,5.39741,0.027283332417593432,2150928.5,3075837.0
13,1986.0,1973.0,1.0,45.548367,28093.335594714015,5.6106544,0.027064478850565475,2150928.5,3136522.0
13,1987.0,1973.0,1.0,52.3509,28653.002691242214,5.9415298,0.02690651757589809,2150928.5,3200377.0
13,1988.0,1973.0,1.0,47.79859,29617.995140674975,5.551299,0.02742108593135635,2150928.5,3253275.0
13,1989.0,1973.0,1.0,48.489655,30146.14110770476,5.802151,0.028584069107309384,2150928.5,3300606.0
13,1990.0,1973.0,1.0,45.836926,30198.750486873538,5.478219,0.03125391734447919,2150928.5,3350484.0
13,1991.0,1973.0,1.0,39.895264,29903.226039027384,5.7250338,0.036293777808572646,2150928.5,3420483.0
13,1992.0,1973.0,1.0,34.899708,30864.00866180567,5.3548336,0.03946736232016534,2150928.5,3500785.0
13,1993.0,1973.0,1.0,34.20679,31249.07890550619,5.8525767,0.03954673524837132,2150928.5,3581130.0
13,1994.0,1973.0,1.0,35.709557,32158.71042046347,4.8365264,0.038493223537765534,2150928.5,3669122.0
13,1995.0,1973.0,1.0,36.070774,33084.649475626335,4.3495607,0.03670130540134556,2150928.5,3752639.0
13,1996.0,1973.0,1.0,33.482533,34006.22518295773,4.5815034,0.03284535282909854,2150928.5,3837141.0
16,1964.0,1971.0,0.0,47.869183,14802.166166552717,3.2185488,0.007541988972785901,337985.56,337985.5556049347
16,1965.0,1971.0,0.0,49.696865,16483.971824937387,1.9347017,0.007625008611353784,337985.56,340316.55555152893
16,1966.0,1971.0,0.0,48.940742,16149.305491802856,1.4291557,0.0075900700459241325,337985.56,342640.6674683094
16,1967.0,1971.0,0.0,62.240032,16728.2471294716,3.1054688,0.008576042051982279,337985.56,344953.2214746475
16,1968.0,1971.0,0.0,54.856598,17026.284082460046,2.388151,0.009262440940589988,337985.56,347280.66686725616
16,1969.0,1971.0,0.0,63.978813,18543.15997820203,1.3423152,0.010414402666087083,337985.56,349676.0
16,1970.0,1971.0,0.0,85.376114,19257.49467285128,2.8185182,0.013718985128805511,337985.56,359599.0
16,1971.0,1971.0,1.0,57.19467,19580.960366916235,1.6039811,0.01483937949087078,337985.56,369546.0
16,1972.0,1971.0,1.0,45.290718,21010.516630666727,2.8938885,0.01745319344030727,337985.56,381339.0
16,1973.0,1971.0,1.0,38.564095,22313.146908449628,3.0060275,0.01533634364672846,337985.56,390657.0
16,1974.0,1971.0,1.0,79.0276,23093.634444457595,2.4945645,0.014936446713585367,337985.56,403677.0
16,1975.0,1971.0,1.0,81.35541,22272.985071996813,1.996359,0.015460541609951693,337985.56,415822.0
16,1976.0,1971.0,1.0,59.833313,22918.779700443618,1.5164644,0.015660431665869303,337985.56,428495.0
16,1977.0,1971.0,1.0,67.82691,22834.02407072538,2.6518395,0.015529390998949998,337985.56,441904.0
16,1978.0,1971.0,1.0,44.139828,23878.681854609717,3.4403415,0.015162136584110045,337985.56,455768.0
16,1979.0,1971.0,1.0,59.06243,23356.145015554113,3.572958,0.015792948128852777,337985.56,466817.0
16,1980.0,1971.0,1.0,49.59577,23261.108266286832,1.7355677,0.016402874870980938,337985.56,475059.0
16,1981.0,1971.0,1.0,44.111984,23084.60232017786,1.7545732,0.014701844443706704,337985.56,481952.0
16,1982.0,1971.0,1.0,61.936523,22433.84251826173,1.8255739,0.01341091337680438,337985.56,488141.0
16,1983.0,1971.0,1.0,51.91308,23118.35771863642,1.365856,0.014187345745524334,337985.56,491882.0
16,1984.0,1971.0,1.0,64.48029,23530.983323988246,2.3935409,0.013171241751085869,337985.56,496530.0
16,1985.0,1971.0,1.0,42.1122,23804.862726605978,1.0552782,0.01252983094016957,337985.56,498364.0
16,1986.0,1971.0,1.0,57.434765,24019.751963121904,2.4115615,0.012790526669930276,337985.56,496383.0
16,1987.0,1971.0,1.0,55.42164,24505.043720963895,2.7851999,0.013235441975398613,337985.56,493983.0
16,1988.0,1971.0,1.0,51.75335,25582.398774699617,2.9285164,0.01285346957115132,337985.56,494821.0
16,1989.0,1971.0,1.0,61.048588,26808.88374345425,1.7240382,0.01232527376890754,337985.56,499448.0
16,1990.0,1971.0,1.0,62.32271,27165.591530347385,1.8036116,0.01233533601450059,337985.56,508485.0
16,1991.0,1971.0,1.0,51.49749,26793.408874962093,0.94891584,0.013268913241659814,337985.56,522870.0
16,1992.0,1971.0,1.0,37.355705,27926.869610928938,1.981193,0.013887105448766262,337985.56,537351.0
16,1993.0,1971.0,1.0,45.274887,28889.949444204398,2.83067,0.014666206908141927,337985.56,555364.0
16,1994.0,1971.0,1.0,67.17177,29310.40689615828,1.8645883,0.015280538988292467,337985.56,573420.0
16,1995.0,1971.0,1.0,55.113808,29904.094884390448,2.535544,0.015550744758852921,337985.56,589184.0
16,1996.0,1971.0,1.0,45.619095,30315.660984653023,3.4248333,0.014536855681092632,337985.56,601947.0
17,1964.0,1984.0,0.0,46.123886,20330.37482212389,1.3337462,0.01035903387453979,5379057.0,5379056.966913223
17,1965.0,1984.0,0.0,52.576973,21474.298813975507,2.8214412,0.010192773937213472,5379057.0,5441812.700677872
17,1966.0,1984.0,0.0,49.949093,22301.715723108722,2.842309,0.009662697992256641,5379057.0,5504553.011587143
17,1967.0,1984.0,0.0,50.44091,22840.722211238328,2.955818,0.009962975674815766,5379057.0,5567279.142001152
17,1968.0,1984.0,0.0,46.917038,23461.005367274316,3.5132725,0.011638497595763558,5379057.0,5630022.213850975
17,1969.0,1984.0,0.0,50.612946,24340.663455873786,3.269998,0.013727567766581813,5379057.0,5692924.0
17,1970.0,1984.0,0.0,54.900555,24498.024190566084,3.7948508,0.017276212397984825,5379057.0,5729458.0
17,1971.0,1984.0,0.0,50.38992,25022.363609375396,3.9681697,0.025967945826354987,5379057.0,5766051.0
17,1972.0,1984.0,0.0,51.71696,26228.782793844002,3.5634773,0.03198671733801016,5379057.0,5790255.0
17,1973.0,1984.0,0.0,46.80654,27489.686164321323,3.447714,0.03539650475341729,5379057.0,5793411.0
17,1974.0,1984.0,0.0,39.10416,27310.039060248724,3.548191,0.03570613509795305,5379057.0,5802950.0
17,1975.0,1984.0,0.0,42.01683,27466.007361985274,3.392998,0.03892533681969531,5379057.0,5823071.0
17,1976.0,1984.0,0.0,45.74953,28066.882153168946,4.868696,0.03919667238073848,5379057.0,5850469.0
17,1977.0,1984.0,0.0,48.61582,28883.09191849042,4.4746594,0.03849676807448281,5379057.0,5874465.0
17,1978.0,1984.0,0.0,46.202812,29774.89187036595,4.0329676,0.036791350477838256,5379057.0,5891917.0
17,1979.0,1984.0,0.0,40.184547,29847.402282277595,4.139072,0.03578655248807611,5379057.0,5886918.0
17,1980.0,1984.0,0.0,35.47856,29051.188009194946,4.014499,0.0368080912746299,5379057.0,5892751.0
17,1981.0,1984.0,0.0,40.215298,29378.420855997156,3.7054293,0.03949649318055312,5379057.0,5896226.0
17,1982.0,1984.0,0.0,42.73213,29372.591854035316,3.667158,0.03875853115743805,5379057.0,5887048.0
17,1983.0,1984.0,0.0,41.966637,29433.12474973396,3.7557049,0.04073191598444004,5379057.0,5880133.0
17,1984.0,1984.0,1.0,45.14484,31116.532361185567,3.9434674,0.04139752069606712,5379057.0,5878935.0
17,1985.0,1984.0,1.0,43.864635,31685.57014438683,3.7219002,0.04082189985577945,5379057.0,5870407.0
17,1986.0,1984.0,1.0,40.90976,32792.54811575085,3.766366,0.041242927637311855,5379057.0,5862197.0
17,1987.0,1984.0,1.0,39.0928,33537.38867348513,3.8811915,0.039674323715303404,5379057.0,5863051.0
17,1988.0,1984.0,1.0,40.34988,34865.76231898119,4.442184,0.03693350480920778,5379057.0,5860494.0
17,1989.0,1984.0,1.0,35.398098,35521.14533603966,4.0818524,0.03498054449511627,5379057.0,5868262.0
17,1990.0,1984.0,1.0,36.35233,35788.21016981506,4.161735,0.03589110304867837,5379057.0,5889317.0
17,1991.0,1984.0,1.0,37.80315,34934.489431841255,4.246315,0.037876937469569875,5379057.0,5944631.0
17,1992.0,1984.0,1.0,35.701015,36529.865324359365,3.8015695,0.037992817243944224,5379057.0,6004102.0
17,1993.0,1984.0,1.0,34.412884,36519.574366464905,4.832659,0.03852666368466652,5379057.0,6060809.0
17,1994.0,1984.0,1.0,29.09114,37349.70145884216,4.0335455,0.03951077858771237,5379057.0,6108175.0
17,1995.0,1984.0,1.0,30.160065,38403.02744921221,4.3348866,0.03782601464712676,5379057.0,6151104.0
17,1996.0,1984.0,1.0,31.363178,39472.86429548804,4.088842,0.035540253476187424,5379057.0,6193639.0
18,1964.0,1973.0,0.0,56.012047,17075.44823052591,2.0641723,0.004779834928837641,2490114.0,2490113.886888504
18,1965.0,1973.0,0.0,44.45177,18327.532113881407,1.7409328,0.004717540407664064,2490114.0,2521776.6686229706
18,1966.0,1973.0,0.0,44.31583,18907.70807293999,2.0844216,0.0045406617898028365,2490114.0,2553408.9970550537
18,1967.0,1973.0,0.0,56.451527,19063.95715580486,2.338577,0.004561531612212588,2490114.0,2585023.555486679
18,1968.0,1973.0,0.0,55.853363,19766.677513728657,2.5156233,0.0049172064350618844,2490114.0,2616661.8864974976
18,1969.0,1973.0,0.0,60.035744,20650.84015472201,2.2492235,0.005685715544312082,2490114.0,2648450.0
18,1970.0,1973.0,0.0,56.92192,20239.104431456468,2.042239,0.008751559857047656,2490114.0,2669048.0
18,1971.0,1973.0,0.0,59.545273,20905.91171405778,2.6441016,0.01398623086378948,2490114.0,2689687.0
18,1972.0,1973.0,0.0,56.968685,22011.952470072338,2.5179474,0.017422247478314036,2490114.0,2711777.0
18,1973.0,1973.0,1.0,57.805397,23606.12727566111,3.506648,0.018173755454499153,2490114.0,2729169.0
18,1974.0,1973.0,1.0,51.895485,22875.25492252419,3.9309144,0.01863879881290573,2490114.0,2741821.0
18,1975.0,1973.0,1.0,43.652897,22796.55341340715,3.5414493,0.01973909983322149,2490114.0,2744958.0
18,1976.0,1973.0,1.0,50.98793,23869.142163206172,2.7004485,0.021017159530062734,2490114.0,2756680.0
18,1977.0,1973.0,1.0,60.470367,24682.541953508768,3.0703325,0.019585461407872626,2490114.0,2775592.0
18,1978.0,1973.0,1.0,51.746284,25596.526174643845,2.5894449,0.0184598905462077,2490114.0,2798563.0
18,1979.0,1973.0,1.0,43.273865,25620.12575163206,3.5192807,0.018212173252769154,2490114.0,2814816.0
18,1980.0,1973.0,1.0,35.51527,24714.595989197343,2.7928486,0.020122700964235733,2490114.0,2825623.0
18,1981.0,1973.0,1.0,35.46904,24804.62201241485,2.6771939,0.021060210304278546,2490114.0,2820453.0
18,1982.0,1973.0,1.0,49.433422,24252.493974065408,2.7552564,0.019461357188027516,2490114.0,2815267.0
18,1983.0,1973.0,1.0,46.401848,24459.314492762616,2.0378134,0.020425578505826117,2490114.0,2806987.0
18,1984.0,1973.0,1.0,44.588314,26045.471839785972,2.6409202,0.02050569573843647,2490114.0,2811605.0
18,1985.0,1973.0,1.0,40.800037,26573.485027999817,3.0286357,0.020228354319607636,2490114.0,2812632.0
18,1986.0,1973.0,1.0,35.731598,27561.65097940317,2.2236984,0.019560342516612223,2490114.0,2810180.0
18,1987.0,1973.0,1.0,43.380356,28198.776056565883,3.074035,0.018713566296311265,2490114.0,2820534.0
18,1988.0,1973.0,1.0,34.82177,29006.315099991094,2.9554777,0.018638255184620218,2490114.0,2830053.0
18,1989.0,1973.0,1.0,43.1386,30122.9036434652,2.71513,0.01813044612312222,2490114.0,2846023.0
18,1990.0,1973.0,1.0,41.868748,30105.08190595892,2.6560884,0.019287319278988253,2490114.0,2862792.0
18,1991.0,1973.0,1.0,38.19651,29579.423723318683,3.2941897,0.022003419424406503,2490114.0,2890350.0
18,1992.0,1973.0,1.0,34.12434,30947.377237485576,3.5034635,0.024015318874484284,2490114.0,2916968.0
18,1993.0,1973.0,1.0,36.917355,31489.99796189908,3.5826347,0.02518098044891907,2490114.0,2946589.0
18,1994.0,1973.0,1.0,37.827164,32469.740875242358,3.8912668,0.02442668881055235,2490114.0,2972077.0
18,1995.0,1973.0,1.0,30.866394,32800.40423934467,4.1102343,0.020588668494149608,2490114.0,2998660.0
18,1996.0,1973.0,1.0,38.92426,33443.82574334241,3.546526,0.01689710427651896,2490114.0,3023378.0
19,1964.0,1970.0,0.0,47.676483,16604.00052975874,1.1064187,0.007362214179648028,1418923.2,1418923.2222480774
19,1965.0,1970.0,0.0,48.575283,18149.533189431637,1.3316413,0.007906845764698127,1418923.2,1424135.1104812622
19,1966.0,1970.0,0.0,48.074436,19055.810224947352,1.4380137,0.008008815893113074,1418923.2,1429310.335773468
19,1967.0,1970.0,0.0,45.750465,18685.680210666054,0.90596306,0.008040106967475301,1418923.2,1434475.1108398438
19,1968.0,1970.0,0.0,50.557976,19309.945275183887,1.6537888,0.009307799912699427,1418923.2,1439652.7778511047
19,1969.0,1970.0,0.0,53.904934,20534.668806409885,0.82838607,0.010829752825596691,1418923.2,1445093.0
19,1970.0,1970.0,1.0,51.844715,20756.296669861353,1.4031482,0.013050094719168607,1418923.2,1454651.0
19,1971.0,1970.0,1.0,59.877922,20688.45786700783,1.3932838,0.015063395769578453,1418923.2,1464267.0
19,1972.0,1970.0,1.0,52.344154,22424.308403945237,1.0341071,0.016420529355343737,1418923.2,1467609.0
19,1973.0,1970.0,1.0,50.09991,25268.53060493302,1.543178,0.01633903761048649,1418923.2,1469599.0
19,1974.0,1970.0,1.0,45.229877,23803.36789074116,1.0519894,0.016817632460510323,1418923.2,1471967.0
19,1975.0,1970.0,1.0,54.45584,24522.38979805604,1.7015405,0.019288827456930977,1418923.2,1479505.0
19,1976.0,1970.0,1.0,42.488407,24426.88384019423,1.8222238,0.02077189406909284,1418923.2,1490632.0
19,1977.0,1970.0,1.0,44.80449,25230.889609035927,0.9542076,0.021192451441506825,1418923.2,1496374.0
19,1978.0,1970.0,1.0,48.56571,27201.354420991516,1.5110173,0.021663324911131092,1418923.2,1499212.0
19,1979.0,1970.0,1.0,42.469254,26616.513106833027,1.3752007,0.022821703232650068,1418923.2,1498296.0
19,1980.0,1970.0,1.0,33.775803,25470.515699105184,1.3983097,0.02610548241325758,1418923.2,1498373.0
19,1981.0,1970.0,1.0,38.314365,26374.44280194945,1.3570598,0.025729454380448245,1418923.2,1495627.0
19,1982.0,1970.0,1.0,32.212715,25783.268440633834,1.297929,0.022756501681426806,1418923.2,1486436.0
19,1983.0,1970.0,1.0,42.42409,25427.783274075977,2.0517406,0.025782242094701882,1418923.2,1478091.0
19,1984.0,1970.0,1.0,45.0217,27232.226252262888,2.0429382,0.026997097587645586,1418923.2,1472683.0
19,1985.0,1970.0,1.0,40.237625,27539.756588001343,1.5625427,0.027584909213875658,1418923.2,1458391.0
19,1986.0,1970.0,1.0,47.446426,28355.18027368289,1.6000952,0.028250927295108936,1418923.2,1439761.0
19,1987.0,1970.0,1.0,49.738358,28962.26337868142,1.8146305,0.02748377034616646,1418923.2,1427685.0
19,1988.0,1970.0,1.0,40.43285,28784.394597425908,1.5408978,0.025459509512698108,1418923.2,1428389.0
19,1989.0,1970.0,1.0,28.727608,30001.353830519813,1.2483459,0.02423622471088324,1418923.2,1429238.0
19,1990.0,1970.0,1.0,34.554874,30028.443976119685,0.9377472,0.024138490961759705,1418923.2,1433889.0
19,1991.0,1970.0,1.0,33.016155,29482.447395263793,1.8361957,0.024827728702843752,1418923.2,1440654.0
19,1992.0,1970.0,1.0,27.964207,30655.5872226059,1.4711076,0.025555243534846582,1418923.2,1449334.0
19,1993.0,1970.0,1.0,36.568142,29841.11039411918,1.6650047,0.025528082606925875,1418923.2,1456827.0
19,1994.0,1970.0,1.0,23.567142,31699.059502071024,1.7451552,0.02701979119438535,1418923.2,1462317.0
19,1995.0,1970.0,1.0,29.069597,32052.39045965608,1.7322111,0.024105451333503912,1418923.2,1469512.0
19,1996.0,1970.0,1.0,30.133053,33875.095779938616,2.1172667,0.02156710253883043,1418923.2,1474209.0
20,1964.0,1969.0,0.0,48.84149,16520.044089896095,2.2728705,0.007246733990806472,1119228.4,1119228.3324170113
20,1965.0,1969.0,0.0,42.152714,17361.252238296955,2.3534424,0.007948948790884484,1119228.4,1124792.33441782
20,1966.0,1969.0,0.0,57.01969,18111.659005900416,2.3671572,0.007774751161209658,1119228.4,1130347.0020382404
20,1967.0,1969.0,0.0,55.98195,18475.52635225561,1.7744008,0.007908649007964681,1119228.4,1135887.2197117805
20,1968.0,1969.0,0.0,59.654636,19211.661122585647,1.9021631,0.008921447174604828,1119228.4,1141444.110359192
20,1969.0,1969.0,1.0,55.544533,20296.79414081839,2.0768275,0.010620088209203245,1119228.4,1147197.0
20,1970.0,1969.0,1.0,43.730293,20888.233465372803,2.7223086,0.014423572088184105,1119228.4,1145694.0
20,1971.0,1969.0,1.0,50.55175,21740.32763878432,2.2136233,0.018587116114034016,1119228.4,1144220.0
20,1972.0,1969.0,1.0,61.595997,23430.65324256362,1.3901386,0.0181811663119122,1119228.4,1148212.0
20,1973.0,1969.0,1.0,59.233227,25005.31674446497,1.83306,0.019003670996181575,1119228.4,1153093.0
20,1974.0,1969.0,1.0,60.15415,24559.297005126024,2.576776,0.01857871208706403,1119228.4,1155839.0
20,1975.0,1969.0,1.0,64.47011,24704.669146547047,2.2412467,0.02045118148076782,1119228.4,1162496.0
20,1976.0,1969.0,1.0,51.83889,25131.399642705466,2.7474823,0.022568659788891294,1119228.4,1172666.0
20,1977.0,1969.0,1.0,51.074413,25548.172529215168,4.18669,0.02334954572039794,1119228.4,1182018.0
20,1978.0,1969.0,1.0,44.66499,26310.141954206894,3.2559953,0.02135594202460402,1119228.4,1190781.0
20,1979.0,1969.0,1.0,52.644646,27250.309797271515,2.3269777,0.019921697506568803,1119228.4,1197961.0
20,1980.0,1969.0,1.0,46.19121,26698.553683973005,2.912209,0.022010579736380015,1119228.4,1209797.0
20,1981.0,1969.0,1.0,49.922592,27447.638187387463,3.5164988,0.022584249105318026,1119228.4,1217006.0
20,1982.0,1969.0,1.0,46.90701,27878.37319562375,3.5239003,0.018508164193047766,1119228.4,1226004.0
20,1983.0,1969.0,1.0,50.786034,27726.25330031516,3.4181383,0.02016813435177894,1119228.4,1233121.0
20,1984.0,1969.0,1.0,40.096176,29056.54553527262,2.6162624,0.01902403233948929,1119228.4,1238692.0
20,1985.0,1969.0,1.0,43.13242,29569.94399196244,2.427477,0.01840953184469173,1119228.4,1239788.0
20,1986.0,1969.0,1.0,42.374702,30387.9744607924,3.3223195,0.019191537442740065,1119228.4,1242288.0
20,1987.0,1969.0,1.0,45.485817,30560.754556882803,2.3538182,0.019708011078699926,1119228.4,1248883.0
20,1988.0,1969.0,1.0,44.38208,30811.51717127767,2.6205158,0.019260961552491428,1119228.4,1256475.0
20,1989.0,1969.0,1.0,42.698025,31066.70219104113,3.431484,0.020164311784823086,1119228.4,1261139.0
20,1990.0,1969.0,1.0,39.07091,31338.101043816827,2.3099318,0.020471154462080598,1119228.4,1264511.0
20,1991.0,1969.0,1.0,37.557922,31108.0336401161,3.3255548,0.021530092936671408,1119228.4,1271511.0
20,1992.0,1969.0,1.0,50.654125,32287.687415724085,3.2830765,0.022556078139652384,1119228.4,1287831.0
20,1993.0,1969.0,1.0,43.871902,32653.918597979013,3.4091122,0.023374268429772083,1119228.4,1299374.0
20,1994.0,1969.0,1.0,39.748123,33130.10602799951,3.64231,0.02275943315221498,1119228.4,1310193.0
20,1995.0,1969.0,1.0,32.055634,33425.74375916433,2.5516798,0.020867438397510825,1119228.4,1320063.0
20,1996.0,1969.0,1.0,38.598564,34510.344887897896,2.632167,0.018206252336347706,1119228.4,1327749.0
21,1964.0,1972.0,0.0,43.48056,12877.626237393595,3.8354542,0.012911443114546686,1568027.6,1568027.665102005
21,1965.0,1972.0,0.0,49.937252,13699.560078187455,3.146048,0.013477862922140312,1568027.6,1577623.998910904
21,1966.0,1972.0,0.0,42.45633,14501.669050720944,2.945867,0.013565712000835123,1568027.6,1587236.998594284
21,1967.0,1972.0,0.0,52.783768,15149.090993415957,3.3539355,0.015452479482522053,1568027.6,1596831.1123085022
21,1968.0,1972.0,0.0,55.81925,15812.18572683471,3.1020677,0.017543896089136757,1568027.6,1606446.663280487
21,1969.0,1972.0,0.0,47.315525,16783.993846618425,4.4386306,0.019820755197585704,1568027.6,1616151.0
21,1970.0,1972.0,0.0,46.72411,17183.44824741128,4.2825174,0.021839332881178255,1568027.6,1648402.0
21,1971.0,1972.0,0.0,56.686752,17548.019750309748,4.5231395,0.023173295031398977,1568027.6,1680681.0
21,1972.0,1972.0,1.0,57.93772,18619.83401404647,2.9880657,0.024314533794770315,1568027.6,1700485.0
21,1973.0,1972.0,1.0,59.554,19463.972313558603,3.1901865,0.026060583516368765,1568027.6,1720523.0
21,1974.0,1972.0,1.0,53.33177,19675.155004961598,4.2223577,0.026290448571036584,1568027.6,1744458.0
21,1975.0,1972.0,1.0,51.619835,19507.76857254814,4.295495,0.03168063980865648,1568027.6,1771613.0
